Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,clean_text,transformer_pred
186705,B00474CSVE,A2QMFO9DX086UH,C. Russell,0,0,5,1338249600,"Yummy coffee, great price!","I've purchased this coffee twice through Amazon.  Both times, I received a great price.  Buying the 96-count was the cheapest route.  My husband loves this coffee!  We highly recommend it!",positive,i ve purchased this coffee twice through amazon both times i received a great price buying the count was the cheapest route my husband loves this coffee we highly recommend it,positive
50834,B0027Z5J6G,AJC30XBQL7MU6,"Just Me ""Customer""",9,9,5,1292803200,Great Coffee!!!,"Not much to say about this that hasn't been said in previous reviews.  I'll get to the point.<br />Full flavored, Smooth, Gives you that get up and go Caffeine Kick.<br /><br />Worth Every Penny.<br /><br />The three sisters blend is in the Top Three coffee's I've ever purchased.<br /><br />I will order again when I run out.",positive,not much to say about this that hasn t been said in previous reviews i ll get to the point full flavored smooth gives you that get up and go caffeine kick worth every penny the three sisters blend is in the top three coffee s i ve ever purchased i will order again when i run out,negative
504632,B007I7YZJK,A3VLCQX7NG1N0E,Erin O'Riordan,0,2,5,1333411200,Love it!,"What a great product - it's low-calorie, it's decaffeinated, it's a source of antioxidants and it tastes delicious. It's also convenient to pour this mix into a water bottle and shake it up. I don't see how Lipton could possibly improve on this.",positive,what a great product it s low calorie it s decaffeinated it s a source of antioxidants and it tastes delicious it s also convenient to pour this mix into a water bottle and shake it up i don t see how lipton could possibly improve on this,positive
164134,B000CQE3NM,A119BG4E0YL6G7,H. Boykin,7,7,5,1168819200,Relaxing with Green Chai tea,"Stash Green Chai Tea is delicious and very aromatic.  Wonderful  served plain, with honey.  It is even better with milk or half and half.",positive,stash green chai tea is delicious and very aromatic wonderful served plain with honey it is even better with milk or half and half,positive
403654,B0016BPX7W,A38FDLL2GT9F6E,"G. Heyde ""Java Junkie""",0,0,5,1319241600,You Cant Make Better Pie Crust! Seriously!!,"This makes the best pie crust ever. Maybe only better results if you use Lard. Every one raves about my pies! And most serious pie eaters know its the crust that makes the pie! Each box makes FOUR crusts, I think that is a bit of a stretch for a 9 inch pie, if you want a fancy fluted crust anyway.  I think it is much easier to work with if you<br />chill the dough 30-40 min, before rolling out, although directions do not suggest this. Anyway try it and see for yourself! no more pie crust intimidation , only beautiful and delicious pies!",positive,this makes the best pie crust ever maybe only better results if you use lard every one raves about my pies and most serious pie eaters know its the crust that makes the pie each box makes four crusts i think that is a bit of a stretch for a inch pie if you want a fancy fluted crust anyway i think it is much easier to work with if you chill the dough min before rolling out although directions do not suggest this anyway try it and see for yourself no more pie crust intimidation only beautiful and delicious pies,negative
61647,B001EO5R0Y,A76V5HMU5MQMC,"Alyson Davis ""Cooking RD""",0,0,4,1230163200,Gunpowder tea,"A very good bargain, this tea has a slightly different taste if you are used to regular sencha green tea, but it is worth the adjustment for the price savings!",positive,a very good bargain this tea has a slightly different taste if you are used to regular sencha green tea but it is worth the adjustment for the price savings,positive
128862,B0015PJ83Y,A1IDU6Q8HDD07B,"Johanna V. Murphy ""Johanna""",0,0,4,1273449600,Yummie Gummies,"Gummies were fresh and yummy, well packaged!<br />Only wish apo shipping were an option, I had to reroute<br />to another place to get here.",positive,gummies were fresh and yummy well packaged only wish apo shipping were an option i had to reroute to another place to get here,negative
503516,B00106WYPM,A1YRIVB577HAQP,blue-max,2,2,5,1320624000,Great Product,"We have two bachon's Frise Dogs who just love these. They only get one a day due to cost, otherwise they would eat the whole bag. Originaly we got these at Costco, however they do not carry them anymore.",positive,we have two bachon s frise dogs who just love these they only get one a day due to cost otherwise they would eat the whole bag originaly we got these at costco however they do not carry them anymore,negative
513656,B000VK33C6,A2YGSEWS2O6E0Q,aristagon,2,2,5,1260230400,Great Dog Food!,"Our dog LOVES this food!  He was having serious gastrointestinal problems that weren't clearing up -- until we started him on Newman's Own.  Since then, he has been regular, happy, and healthy.",positive,our dog loves this food he was having serious gastrointestinal problems that weren t clearing up until we started him on newman s own since then he has been regular happy and healthy,positive
452929,B003D4MYLS,A2V89XWLV3DCLB,"Z. Reynolds ""Tea Drinker""",0,0,5,1294617600,Stash Teas,"Since I have to drink decaf tea, it's great to find a company that will provide all my old favorites.  I enjoy having Earl Grey available and the price is great!",positive,since i have to drink decaf tea it s great to find a company that will provide all my old favorites i enjoy having earl grey available and the price is great,positive
320900,B0006ZN538,A2X2BUPGBTEXRV,karry,0,9,3,1298419200,better get at grocery store ?,"I purchased for making macarons and cookies. I have nothing to say in terms of quality and how they package the product.The reason for buying this online was I could not find it at grocery stores I usually go, but I eventually found similar product at wholefoods with the same range of price with the same quality...now I start wondering why I get this online.",neutral,i purchased for making macarons and cookies i have nothing to say in terms of quality and how they package the product the reason for buying this online was i could not find it at grocery stores i usually go but i eventually found similar product at wholefoods with the same range of price with the same quality now i start wondering why i get this online,negative
539875,B001E4Q5GO,A1L5E3WYWSIQ7K,"Mary T. Graffeo ""book lover""",0,0,5,1240617600,the best 25 calorie dessert!,"The Swiss Miss Hot Cocoa Diet mix is the best low calorie dessert I've found!  It's better than a chocolate bar, as it tastes as good and has only 25 calories, and cascium and Vitamin D.  What a great way to end a meal!  Highly recommended!",positive,the swiss miss hot cocoa diet mix is the best low calorie dessert i ve found it s better than a chocolate bar as it tastes as good and has only calories and cascium and vitamin d what a great way to end a meal highly recommended,positive
470817,B001ELL60W,A1VRAONHYUV3UF,jholman,0,0,5,1294704000,Waffle Mix,"We bought this mix due to all the positive reviews. They were right, it was so easy to use and tastes very good. However, I felt it was missing something.  So I added a Tsp of Vanilla Extract to the batter before cooking and it made them taste more like the Restaurant Waffles.<br /><br />Would I buy Golden Malted Pancake & Waffle Flour again, absolutely!",positive,we bought this mix due to all the positive reviews they were right it was so easy to use and tastes very good however i felt it was missing something so i added a tsp of vanilla extract to the batter before cooking and it made them taste more like the restaurant waffles would i buy golden malted pancake waffle flour again absolutely,positive
